  0.0000000000000000e+000	 -1.0172488220211685e+002	  3.5654168710649884e+001	
  3.0000000000000000e+001	 -9.7552224661048569e+001	  3.3717219653468192e+001	
  6.0000000000000000e+001	 -9.1681638352943452e+001	  3.2648615726765456e+001	
  9.0000000000000000e+001	 -8.7936506667746102e+001	  3.5394594154706994e+001	
  1.2000000000000000e+002	 -8.7213978809340219e+001	  3.0941714999637870e+001	
  1.5000000000000000e+002	 -8.3796990818882406e+001	  2.7305514336831436e+001	
  1.8000000000000000e+002	 -7.7718691290925960e+001	  1.7955167545777257e+001	
  2.1000000000000000e+002	 -6.5540729945252622e+001	  5.1420808353190687e+001	
  2.4000000000000000e+002	 -6.8939935936635266e+001	  7.1392504421247097e+001	
  2.7000000000000000e+002	 -1.2592438149946817e+002	  1.3377691786467091e+002	
  3.0000000000000000e+002	 -1.4722637225802373e+002	  1.8499715819698915e+002	
  3.3000000000000000e+002	 -1.6086417678435149e+002	  2.1484130052829124e+002	
  3.6000000000000000e+002	 -1.7317434939396747e+002	  2.3003606601415149e+002	
  3.9000000000000000e+002	 -1.9213179164762022e+002	  2.5408054386253008e+002	
  4.2000000000000000e+002	 -2.3767194057547221e+002	  3.1434154304444047e+002	
  4.5000000000000000e+002	 -2.5902032616044681e+002	  3.5008040023345819e+002	
  4.8000000000000000e+002	 -2.7236009057006379e+002	  3.6068891595324448e+002	
  5.1000000000000000e+002	 -3.0544308988921881e+002	  3.9397273986902212e+002	
  5.4000000000000000e+002	 -3.2684813560667806e+002	  4.3360163214703141e+002	
  5.7000000000000000e+002	 -3.3042467090257014e+002	  4.6780936939007950e+002	
  6.0000000000000000e+002	 -3.5611073421324915e+002	  4.9465905082498500e+002	
  6.3000000000000000e+002	 -3.7744352974917945e+002	  5.1055513371767518e+002	
  6.6000000000000000e+002	 -4.0125100217101152e+002	  5.1080002958987677e+002	
  6.9000000000000000e+002	 -4.2959839070416524e+002	  5.3652169836686141e+002	
  7.2000000000000000e+002	 -4.9613768632962393e+002	  5.2951244119836622e+002	
  7.5000000000000000e+002	 -4.9916974067053627e+002	  5.1407115587862631e+002	
  7.8000000000000000e+002	 -5.0220179940330706e+002	  5.0097550028917902e+002	
  8.1000000000000000e+002	 -5.1462775900539532e+002	  5.0499484641793134e+002	
  8.4000000000000000e+002	 -5.1347622767816665e+002	  5.1083898986681135e+002	
  8.7000000000000000e+002	 -5.3155265159347084e+002	  5.1252322180399869e+002	
  9.0000000000000000e+002	 -5.3771947393893629e+002	  5.2275548320504572e+002	
  9.3000000000000000e+002	 -5.0502674458713744e+002	  5.0173296282976281e+002	
  9.6000000000000000e+002	 -5.0498202984501813e+002	  5.0653370328212208e+002	
  9.9000000000000000e+002	 -5.0279332792940625e+002	  5.0630282303977651e+002	
  1.0200000000000000e+003	 -5.0444099231536615e+002	  4.9733641372329197e+002	
  1.0500000000000000e+003	 -5.0522761872336770e+002	  4.9722868868671878e+002	
  1.0800000000000000e+003	 -5.0050983276989064e+002	  4.9755430851890992e+002	
  1.1100000000000000e+003	 -4.9824929115906326e+002	  4.9773140028246621e+002	
  1.1400000000000000e+003	 -4.9696498803000986e+002	  4.9717036389583342e+002	
  1.1700000000000000e+003	 -4.8759372156839743e+002	  4.9229913477836243e+002	
  1.2000000000000000e+003	 -4.9020258352206810e+002	  4.9277106237677128e+002	
  1.2300000000000000e+003	 -4.9175086913067673e+002	  4.9545001407952805e+002	
  1.2600000000000000e+003	 -4.9329915473928514e+002	  4.9812896578228481e+002	
  1.2900000000000000e+003	 -4.9799891726391485e+002	  5.0510015719155246e+002	
  1.3200000000000000e+003	 -5.0538363528884605e+002	  5.1557706273392068e+002	
  1.3500000000000000e+003	 -5.0035848402271500e+002	  5.0591692067612723e+002	
  1.3800000000000000e+003	 -4.9823580985478407e+002	  5.0923987488577745e+002	
  1.4100000000000000e+003	 -4.7608738072542741e+002	  5.2370103715138032e+002	
  1.4400000000000000e+003	 -4.5827693901709029e+002	  5.5310053309709167e+002	
  1.4700000000000000e+003	 -4.6471110158365065e+002	  5.9480436723848334e+002	
  1.5000000000000000e+003	 -4.8676281387977355e+002	  6.2378688249057802e+002	
  1.5300000000000000e+003	 -5.2782378229950302e+002	  6.2286418925277883e+002	
  1.5600000000000000e+003	 -5.4331201176443790e+002	  6.2407631295790895e+002	
  1.5900000000000000e+003	 -5.3508674377606269e+002	  6.1739728857090552e+002	
  1.6200000000000000e+003	 -5.1840977195399148e+002	  6.2783883040722901e+002	
  1.6500000000000000e+003	 -5.0453713657321151e+002	  6.3828037221595093e+002	
  1.6800000000000000e+003	 -5.2103798326213928e+002	  6.4991300722329004e+002	
  1.7100000000000000e+003	 -5.2339525243325329e+002	  6.4863286306161331e+002	
  1.7400000000000000e+003	 -5.2255229802573683e+002	  6.4885549240048181e+002	
  1.7700000000000000e+003	 -5.0117735268551684e+002	  6.3843621410036815e+002	
  1.8000000000000000e+003	 -5.0202407071610367e+002	  6.2768576098116489e+002	
  1.8300000000000000e+003	 -5.1712953142497304e+002	  6.3378037843940081e+002	
  1.8600000000000000e+003	 -5.1529255626669510e+002	  6.3790825570386664e+002	
  1.8900000000000000e+003	 -5.0296495616942622e+002	  6.3310948945024472e+002	
  1.9200000000000000e+003	 -4.9863042023164360e+002	  6.4014308263628948e+002	
  1.9500000000000000e+003	 -4.9649895241957313e+002	  6.4286663232723663e+002	
  1.9800000000000000e+003	 -4.9624606468697601e+002	  6.3381285053252998e+002	
  2.0100000000000000e+003	 -4.8130166389025334e+002	  6.4252526539816688e+002	
  2.0400000000000000e+003	 -4.9752494995616820e+002	  6.4187368742435751e+002	
  2.0700000000000000e+003	 -5.0208052270188125e+002	  6.2055869593093587e+002	
  2.1000000000000000e+003	 -4.8270759152180852e+002	  6.2396499193144950e+002	
  2.1300000000000000e+003	 -4.9511168370930625e+002	  6.3132527798404283e+002	
  2.1600000000000000e+003	 -5.0787885020367975e+002	  6.3008743433127290e+002	
  2.1900000000000000e+003	 -5.3626086389070838e+002	  6.2538428421897288e+002	
  2.2200000000000000e+003	 -5.4790014652427828e+002	  6.2693254419885125e+002	
  2.2500000000000000e+003	 -5.4930033088371681e+002	  6.2308142049402852e+002	
  2.2800000000000000e+003	 -5.3967744334865256e+002	  6.1717757913047399e+002	
  2.3100000000000000e+003	 -5.3909830811555628e+002	  6.1792913017834644e+002	
  2.3400000000000000e+003	 -5.4143941160482291e+002	  6.1924817146072621e+002	
  2.3700000000000000e+003	 -5.4117796908350169e+002	  6.1853046939697799e+002	
  2.4000000000000000e+003	 -5.4091652656218048e+002	  6.1781276733322977e+002	
  2.4300000000000000e+003	 -5.4065508404085926e+002	  6.1709506526948167e+002	
  2.4600000000000000e+003	 -5.4039364151953816e+002	  6.1637736320573345e+002	
  2.4900000000000000e+003	 -5.4013219899821684e+002	  6.1565966114198523e+002	
  2.5200000000000000e+003	 -5.3987075647689574e+002	  6.1494195907823723e+002	
  2.5500000000000000e+003	 -5.3556090708429747e+002	  6.1215146519059488e+002	
  2.5800000000000000e+003	 -5.4195833555779666e+002	  6.1534657484863271e+002	
  2.6100000000000000e+003	 -5.4075411280877449e+002	  6.1463661691825553e+002	
  2.6400000000000000e+003	 -5.3904019608091050e+002	  6.1545829285152649e+002	
  2.6700000000000000e+003	 -5.3960729991361234e+002	  6.1790468183511132e+002	
  2.7000000000000000e+003	 -5.4017440374631417e+002	  6.2035107081869614e+002	
  2.7300000000000000e+003	 -5.4988346783904194e+002	  6.2665932077923264e+002	
  2.7600000000000000e+003	 -5.5712723549333521e+002	  6.2393319389204942e+002	
  2.7900000000000000e+003	 -5.5990124423020040e+002	  6.2641396754166146e+002	
  2.8200000000000000e+003	 -5.5514027136110064e+002	  6.2212031483039334e+002	
  2.8500000000000000e+003	 -5.4881236825097176e+002	  6.2690871113425146e+002	
  2.8800000000000000e+003	 -5.5541004507030004e+002	  5.6391447591193787e+002	
  2.9100000000000000e+003	 -5.6424465429851841e+002	  5.2925437315067359e+002	
  2.9400000000000000e+003	 -5.6907340937860999e+002	  5.1480002480521216e+002	
  2.9700000000000000e+003	 -5.5466288274495412e+002	  4.1235119008031330e+002	
  3.0000000000000000e+003	 -4.6132563423262076e+002	  5.0072459417270539e+002	
  3.0300000000000000e+003	 -3.2182651810748814e+002	  7.3082940820054580e+002	
  3.0600000000000000e+003	 -2.3253345012257924e+002	  8.7980879266215663e+002	
  3.0900000000000000e+003	 -2.1832363926417727e+002	  8.9784216265258385e+002	
  3.1200000000000000e+003	 -3.4430408524182690e+002	  1.0408614441629500e+003	
  3.1500000000000000e+003	 -4.1187223800901535e+002	  1.0778048062681455e+003	
  3.1800000000000000e+003	 -5.5753043016079835e+002	  1.1434818934198911e+003	
  3.2100000000000000e+003	 -9.4663719194603527e+002	  1.3597710153933133e+003	
  3.2400000000000000e+003	 -1.1916609881266140e+003	  1.4328146768481276e+003	
  3.2700000000000000e+003	 -1.2129471637443835e+003	  1.5160602217855003e+003	
  3.3000000000000000e+003	 -1.1539929624554522e+003	  1.8249512608113887e+003	
  3.3300000000000000e+003	 -1.0032657408869777e+003	  2.1897513096664034e+003	
  3.3600000000000000e+003	 -9.7621589762243821e+002	  2.2842595285917619e+003	
  3.3900000000000000e+003	 -9.9862948344827555e+002	  2.3596212044984513e+003	
  3.4200000000000000e+003	 -1.0567332053939335e+003	  2.3939068729893424e+003	
  3.4500000000000000e+003	 -1.6216187713853806e+003	  2.5273204146243438e+003	
  3.4800000000000000e+003	 -2.1329666230363891e+003	  2.6264482925111547e+003	
  3.5100000000000000e+003	 -2.6911135592487644e+003	  2.5665349549786833e+003	
  3.5400000000000000e+003	 -2.9525077347490756e+003	  2.4847073743412034e+003	
  3.5700000000000000e+003	 -2.9292309299367735e+003	  2.4813279008048298e+003	
  3.6000000000000000e+003	 -3.1576071447613194e+003	  2.3612241712916266e+003	
  3.6300000000000000e+003	 -3.6334073593494322e+003	  2.1269313602944062e+003	
  3.6600000000000000e+003	 -3.8796933667298936e+003	  2.0156235357570577e+003	
  3.6900000000000000e+003	 -4.0140619787360879e+003	  1.7228131830056470e+003	
  3.7200000000000000e+003	 -4.2310628084823693e+003	  1.5746872303445023e+003	
  3.7500000000000000e+003	 -4.5408564789866068e+003	  1.5418950673962190e+003	
  3.7800000000000000e+003	 -5.0720614384174651e+003	  1.5617373393122589e+003	
  3.8100000000000000e+003	 -5.5862266504810750e+003	  1.6843995069094519e+003	
  3.8400000000000000e+003	 -6.0288369806058308e+003	  1.7762750743085867e+003	
  3.8700000000000000e+003	 -6.3450085033817468e+003	  1.8381005926141065e+003	
  3.9000000000000000e+003	 -6.3384433035401489e+003	  1.8320591108890128e+003	
  3.9300000000000000e+003	 -6.3393546807591283e+003	  1.8060857946478450e+003	
  3.9600000000000000e+003	 -6.3450564106926622e+003	  1.8145884864140778e+003	
  3.9900000000000000e+003	 -6.3469493079940594e+003	  1.8195873224448796e+003	
