0.0,0.0,521.598968649,530.122903356
1.0,0.0,545.847725743,437.549025185
2.0,0.0,503.558144567,484.230261498
3.0,0.0,575.260169535,375.067946693
4.0,0.0,540.104043375,406.385763511
5.0,0.0,490.447677063,581.330409417
6.0,0.0,502.13507286,567.446341203
7.0,0.0,567.313334567,505.622485301
8.0,0.0,610.453322225,425.875564696
9.0,0.0,596.717775879,472.897730639
10.0,0.0,516.43651125,428.286148311
11.0,0.0,495.145221909,513.94799638
12.0,0.0,559.176512041,466.116746202
13.0,0.0,510.129267559,398.536649896
14.0,0.0,541.5177106,400.661446903
15.0,0.0,536.589831002,501.984014818
17.0,0.0,117.465701501,254.708144167
16.0,0.0,528.441679076,462.989506436
19.0,0.0,573.12220558,365.795395541
18.0,0.0,448.819010541,563.600703911
21.0,0.0,527.321740206,594.646887413
20.0,0.0,600.87361591,396.81773573
23.0,0.0,474.780186874,580.397007451
22.0,0.0,534.431079407,533.08288565
25.0,0.0,572.070208246,406.20304288
24.0,0.0,525.117742233,590.199570954
27.0,0.0,506.582737729,485.064956754
26.0,0.0,544.054245323,562.343643228
29.0,0.0,474.789611264,547.426972629
28.0,0.0,532.118402363,502.34343833
31.0,0.0,510.853729142,393.566642968
30.0,0.0,497.25228908,601.090077173
34.0,0.0,568.987767107,355.090129009
35.0,0.0,576.572137388,435.903168661
32.0,0.0,562.535662247,337.391770264
33.0,0.0,480.013075304,545.897910707
38.0,0.0,541.062398759,396.158166432
39.0,0.0,540.142955375,366.139437312
36.0,0.0,376.59216852,623.093733264
37.0,0.0,566.248979343,467.954686749
42.0,0.0,583.892125618,404.855812726
43.0,0.0,530.120236712,592.222203402
40.0,0.0,534.794274725,502.633266425
41.0,0.0,505.656711003,516.149844239
46.0,0.0,473.36918643,491.907332619
47.0,0.0,565.472357795,345.904423247
44.0,0.0,551.458167753,531.572547777
45.0,0.0,541.923728868,375.666322737
49.0,0.0,509.782168112,558.402286794
48.0,0.0,562.905345425,435.187967791
0.0,1.0,522.753543919,530.726346616
1.0,1.0,543.910904826,439.454083019
2.0,1.0,503.249802561,485.954732903
3.0,1.0,575.009059273,376.114975752
4.0,1.0,541.86016779,407.874761526
5.0,1.0,488.38365564,581.986212706
6.0,1.0,501.041238549,568.563471823
7.0,1.0,567.66503744,504.966225427
8.0,1.0,611.057015573,426.678858519
9.0,1.0,595.270590478,472.761598854
10.0,1.0,516.963058478,426.595310711
11.0,1.0,489.725696422,513.381881279
12.0,1.0,559.33396132,467.553458842
13.0,1.0,510.326679411,396.854650713
14.0,1.0,542.653945076,403.11031772
15.0,1.0,535.657905379,498.999851231
17.0,1.0,121.732091922,256.740002136
16.0,1.0,525.449907813,463.032540873
19.0,1.0,571.810211688,363.239722916
18.0,1.0,447.444622634,563.033224048
21.0,1.0,525.38466935,594.479397063
20.0,1.0,602.067251493,397.534368799
23.0,1.0,473.214194996,579.04368042
22.0,1.0,534.307622867,529.807793661
25.0,1.0,573.71509534,407.62392539
24.0,1.0,523.140498062,590.925779104
27.0,1.0,506.174462404,488.90626778
26.0,1.0,545.307161576,564.711974008
29.0,1.0,475.840760529,546.80489754
28.0,1.0,531.759410581,501.8835
31.0,1.0,510.618177065,393.52669989
30.0,1.0,495.083681525,600.540997649
34.0,1.0,567.599582652,354.457222364
35.0,1.0,575.146168013,436.174971648
32.0,1.0,560.421814079,335.543434022
33.0,1.0,478.586779421,547.123819333
38.0,1.0,541.738769025,396.350961044
39.0,1.0,540.633601365,367.671242309
36.0,1.0,376.59216852,623.093733264
37.0,1.0,565.843466351,469.162164469
42.0,1.0,584.416995692,406.816886003
43.0,1.0,528.707279856,593.675687679
40.0,1.0,533.635152635,498.162881222
41.0,1.0,506.50523535,517.405062634
46.0,1.0,472.973735546,491.848850401
47.0,1.0,565.292070456,346.729740344
44.0,1.0,547.512052379,536.060800105
45.0,1.0,541.668281802,376.810631969
49.0,1.0,508.828151854,561.204138165
48.0,1.0,564.231655861,437.21024087
0.0,2.0,523.908119189,531.329789877
1.0,2.0,541.974083909,441.359140853
2.0,2.0,502.941460556,487.679204308
3.0,2.0,574.757949011,377.162004812
4.0,2.0,543.616292206,409.36375954
5.0,2.0,486.319634217,582.642015996
