0.0,0.0,91.0302444493,10.1091377399
0.0,1.0,90.2479614688,10.1091377399
0.0,2.0,89.4656784882,10.1091377399
0.0,3.0,88.6833955077,10.1091377399
0.0,4.0,87.9011125272,10.1091377399
0.0,5.0,87.1188295466,10.1091377399
0.0,6.0,86.3365465661,10.1091377399
0.0,7.0,85.5542635855,10.1091377399
0.0,8.0,84.771980605,10.1091377399
0.0,9.0,83.9896976245,10.1091377399
0.0,10.0,83.2074146439,10.1091377399
0.0,11.0,82.4251316634,10.1091377399
0.0,12.0,81.9842145784,10.335956731
0.0,13.0,81.9842145784,10.8557410407
0.0,14.0,81.9842145784,11.3755253504
0.0,15.0,81.9842145784,11.8953096601
0.0,16.0,81.9842145784,12.4150939699
0.0,17.0,81.9842145784,12.9348782796
0.0,18.0,81.9842145784,13.4546625893
0.0,19.0,81.9842145784,13.974446899
0.0,20.0,81.9842145784,14.4942312087
0.0,21.0,81.9842145784,15.0140155185
0.0,22.0,81.9842145784,15.5337998282
0.0,23.0,81.9842145784,16.0535841379
0.0,24.0,81.9842145784,16.5733684476
0.0,25.0,81.9842145784,17.0931527573
0.0,26.0,81.9842145784,17.6129370671
0.0,27.0,81.9842145784,18.1327213768
0.0,28.0,81.9842145784,18.6525056865
0.0,29.0,81.9842145784,19.1722899962
0.0,30.0,81.9842145784,19.6920743059
0.0,31.0,81.9842145784,20.2118586157
0.0,32.0,81.9842145784,20.7316429254
0.0,33.0,81.9842145784,21.2514272351
0.0,34.0,81.9842145784,21.7712115448
0.0,35.0,81.9842145784,22.2909958545
0.0,36.0,81.9842145784,22.8107801643
0.0,37.0,81.9842145784,23.330564474
0.0,38.0,81.9842145784,23.8503487837
0.0,39.0,81.9842145784,24.3701330934
0.0,40.0,81.9842145784,24.8899174031
0.0,41.0,81.9842145784,25.4097017129
0.0,42.0,81.9842145784,25.9294860226
0.0,43.0,81.9842145784,26.4492703323
0.0,44.0,81.9842145784,26.969054642
0.0,45.0,81.9842145784,27.4888389517
0.0,46.0,81.9842145784,28.0086232615
0.0,47.0,81.9842145784,28.5284075712
0.0,48.0,81.9842145784,29.0481918809
0.0,49.0,81.9842145784,29.5679761906
0.0,50.0,81.9842145784,30.0877605003
1.0,0.0,48.8198387185,45.3430228538
1.0,1.0,47.5404234975,45.3430228538
1.0,2.0,46.2610082764,45.3430228538
1.0,3.0,44.9815930554,45.3430228538
1.0,4.0,43.7021778343,45.3430228538
1.0,5.0,42.4227626132,45.3430228538
1.0,6.0,41.1433473922,45.3430228538
1.0,7.0,39.8639321711,45.3430228538
1.0,8.0,38.5845169501,45.3430228538
1.0,9.0,37.305101729,45.3430228538
1.0,10.0,36.0256865079,45.3430228538
1.0,11.0,34.7462712869,45.3430228538
1.0,12.0,33.4668560658,45.3430228538
1.0,13.0,32.1874408447,45.3430228538
1.0,14.0,30.9080256237,45.3430228538
1.0,15.0,29.6286104026,45.3430228538
1.0,16.0,28.3491951816,45.3430228538
1.0,17.0,27.0697799605,45.3430228538
1.0,18.0,25.7903647394,45.3430228538
1.0,19.0,24.5109495184,45.3430228538
1.0,20.0,23.2315342973,45.3430228538
1.0,21.0,21.9521190763,45.3430228538
1.0,22.0,20.6727038552,45.3430228538
1.0,23.0,19.3932886341,45.3430228538
1.0,24.0,18.1138734131,45.3430228538
1.0,25.0,16.834458192,45.3430228538
1.0,26.0,15.555042971,45.3430228538
1.0,27.0,14.2756277499,45.3430228538
1.0,28.0,12.9962125288,45.3430228538
1.0,29.0,11.7167973078,45.3430228538
1.0,30.0,10.4373820867,45.3430228538
1.0,31.0,9.15796686565,45.3430228538
1.0,32.0,7.87855164459,45.3430228538
1.0,33.0,6.59913642353,45.3430228538
1.0,34.0,5.31972120247,45.3430228538
1.0,35.0,4.04030598141,45.3430228538
1.0,36.0,2.76089076035,45.3430228538
1.0,37.0,1.48147553929,45.3430228538
1.0,38.0,2.39995336496,45.3430228538
1.0,39.0,3.58959837541,45.3430228538
1.0,40.0,4.77924338586,45.3430228538
1.0,41.0,5.96888839631,45.3430228538
1.0,42.0,7.15853340676,45.3430228538
1.0,43.0,8.34817841721,45.3430228538
1.0,44.0,9.53782342767,45.3430228538
1.0,45.0,10.7274684381,45.3430228538
1.0,46.0,11.9171134486,45.3430228538
1.0,47.0,13.106758459,45.3430228538
1.0,48.0,14.2964034695,45.3430228538
1.0,49.0,15.4860484799,45.3430228538
1.0,50.0,16.6756934904,45.3430228538
2.0,0.0,62.5860074874,34.9200915139
2.0,1.0,62.5860074874,34.1130030915
2.0,2.0,62.5860074874,33.3059146691
2.0,3.0,62.5860074874,32.4988262468
2.0,4.0,62.5860074874,31.6917378244
2.0,5.0,62.5860074874,30.8846494021
2.0,6.0,62.5860074874,30.0775609797
2.0,7.0,62.5860074874,29.2704725574
2.0,8.0,62.5860074874,28.463384135
