  0.0000000000000000e+000	  6.5086496044718172e+002	 -3.4550610616068889e+002	
  3.0000000000000000e+001	  6.2684834618747459e+002	 -3.3660074129107301e+002	
  6.0000000000000000e+001	  5.9750473703574323e+002	 -3.4795506741557989e+002	
  9.0000000000000000e+001	  6.0084539597049809e+002	 -3.4650795226597506e+002	
  1.2000000000000000e+002	  6.0581124098845157e+002	 -3.4305711912000709e+002	
  1.5000000000000000e+002	  6.0897131747522360e+002	 -3.4706452437329710e+002	
  1.8000000000000000e+002	  6.1195082095040095e+002	 -3.3871574280594973e+002	
  2.1000000000000000e+002	  6.0680440387598446e+002	 -3.4272316417723533e+002	
  2.4000000000000000e+002	  5.6897372199276458e+002	 -3.6109049821794059e+002	
  2.7000000000000000e+002	  5.5597224864846555e+002	 -3.6910532203324300e+002	
  3.0000000000000000e+002	  5.5290245538947909e+002	 -3.6543184587237431e+002	
  3.3000000000000000e+002	  5.5524993730412928e+002	 -3.7344668893798553e+002	
  3.6000000000000000e+002	  5.5741685861745100e+002	 -3.6799212757871902e+002	
  3.9000000000000000e+002	  5.4802689982709705e+002	 -3.6598845340055993e+002	
  4.2000000000000000e+002	  5.5109668498313852e+002	 -3.6721293007874289e+002	
  4.5000000000000000e+002	  5.4703373158078364e+002	 -3.6999585125197126e+002	
  4.8000000000000000e+002	  5.4414451534716090e+002	 -3.6609976711096891e+002	
  5.1000000000000000e+002	  5.4540854326291822e+002	 -3.7511644928993030e+002	
  5.4000000000000000e+002	  5.4585998397480398e+002	 -3.6699029194347185e+002	
  5.7000000000000000e+002	  5.4838805591820903e+002	 -3.6866004089951963e+002	
  6.0000000000000000e+002	  5.4902006472608525e+002	 -3.7233349551414113e+002	
  6.3000000000000000e+002	  5.5073554204036759e+002	 -3.8391049785062268e+002	
  6.6000000000000000e+002	  5.6807084630948827e+002	 -3.7667488448633441e+002	
  6.9000000000000000e+002	  5.3926895409319343e+002	 -3.6609976711096891e+002	
  7.2000000000000000e+002	  5.4179702158077976e+002	 -3.5953205382088214e+002	
  7.5000000000000000e+002	  5.5804887150038633e+002	 -4.1608112701539676e+002	
  7.8000000000000000e+002	  6.0043007065011182e+002	 -4.1501249214371546e+002	
  8.1000000000000000e+002	  5.5333583326461610e+002	 -3.8310901293549080e+002	
  8.4000000000000000e+002	  5.4508350735829879e+002	 -3.6750234311721749e+002	
  8.7000000000000000e+002	  5.3814938783763409e+002	 -3.6799214496327147e+002	
  9.0000000000000000e+002	  5.3553103657536781e+002	 -3.5768418822907131e+002	
  9.3000000000000000e+002	  5.4158033195240262e+002	 -3.6387341272027135e+002	
  9.6000000000000000e+002	  5.3506153943564743e+002	 -3.5890867197594326e+002	
  9.9000000000000000e+002	  5.2912058312076351e+002	 -3.4176584682790406e+002	
  1.0200000000000000e+003	  5.1868328622726767e+002	 -3.2887531703037604e+002	
  1.0500000000000000e+003	  5.0920305195074377e+002	 -3.0765827971637026e+002	
